ID,Player,From,To,Pos,Ht,Ht (cm),Wt,Birth Date,Colleges,HOF,URL
smithjo03,Josh Smith,2005,2018,F,6-9,205.74,225.0,"December 5, 1985",,N,/players/s/smithjo03.html
smithke03,Keith Smith,1987,1987,G,6-3,190.5,180.0,"March 9, 1964",Loyola Marymount,N,/players/s/smithke03.html
smithke02,Ken Smith,1976,1976,F,6-7,200.66,185.0,"July 12, 1953",Tulsa,N,/players/s/smithke02.html
smithke01,Kenny Smith,1988,1997,G,6-3,190.5,170.0,"March 8, 1965",UNC,N,/players/s/smithke01.html
smithla02,LaBradford Smith,1992,1994,G,6-3,190.5,200.0,"April 3, 1969",Louisville,N,/players/s/smithla02.html
smithla01,Larry Smith,1981,1993,F-C,6-8,203.2,215.0,"January 18, 1958",Alcorn State,N,/players/s/smithla01.html
smithle01,Leon Smith,2002,2004,C,6-10,208.28,235.0,"November 2, 1980",,N,/players/s/smithle01.html
smithmi01,Michael Smith,1990,1995,F,6-10,208.28,225.0,"May 19, 1965",BYU,N,/players/s/smithmi01.html
smithmi02,Michael Smith,1995,2001,F,6-8,203.2,230.0,"March 28, 1972",Providence,N,/players/s/smithmi02.html
smithmi03,Mike Smith,2001,2001,F,6-8,203.2,195.0,"April 15, 1976",Louisiana-Monroe,N,/players/s/smithmi03.html
smithno01,Nolan Smith,2012,2013,G,6-2,187.96,185.0,"July 25, 1988",Duke,N,/players/s/smithno01.html
smithot01,Otis Smith,1987,1992,G-F,6-5,195.58,210.0,"January 30, 1964",Jacksonville University,N,/players/s/smithot01.html
smithpe01,Pete Smith,1973,1973,F,6-6,198.12,205.0,,Valdosta State University,N,/players/s/smithpe01.html
smithph01,Phil Smith,1975,1983,G,6-4,193.04,185.0,"April 22, 1952",San Francisco,N,/players/s/smithph01.html
smithra01,Randy Smith,1972,1983,G-F,6-3,190.5,180.0,"December 12, 1948",Buffalo State,N,/players/s/smithra01.html
smithre01,Reggie Smith,1993,1994,C,6-10,208.28,240.0,"August 21, 1970",TCU,N,/players/s/smithre01.html
smithro01,Robert Smith,1978,1985,G,5-11,180.34,165.0,"March 10, 1955",UNLV,N,/players/s/smithro01.html
smithru01,Russ Smith,2015,2016,G,6-0,182.88,165.0,"April 19, 1991",Louisville,N,/players/s/smithru01.html
smithsa01,Sam Smith,1968,1971,F,6-7,200.66,230.0,"January 27, 1944",Kentucky Wesleyan College,N,/players/s/smithsa01.html
smithsa02,Sam Smith,1979,1980,G,6-4,193.04,200.0,"January 8, 1955",UNLV,N,/players/s/smithsa02.html
smithst01,Steve Smith,1992,2005,G,6-7,200.66,200.0,"March 31, 1969",Michigan State,N,/players/s/smithst01.html
smithst03,Steven Smith,2007,2007,F,6-8,203.2,235.0,"April 12, 1983",La Salle,N,/players/s/smithst03.html
smithst02,Stevin Smith,1997,1997,G,6-2,187.96,208.0,"January 24, 1972",Arizona State,N,/players/s/smithst02.html
smithth01,Theron Smith,2004,2005,F,6-8,203.2,225.0,"October 3, 1980",Ball State University,N,/players/s/smithth01.html
smithto02,Tony Smith,1991,2001,G,6-3,190.5,185.0,"June 14, 1968",Marquette,N,/players/s/smithto02.html
smithwi01,William Smith,1972,1973,C,7-0,213.36,220.0,"February 14, 1949",Syracuse,N,/players/s/smithwi01.html
smithwi02,Willie Smith,1977,1980,G,6-2,187.96,170.0,"October 26, 1953",Missouri,N,/players/s/smithwi02.html
smithzh01,Zhaire Smith,2019,2020,G,6-3,190.5,205.0,"June 4, 1999",Texas Tech,N,/players/s/smithzh01.html
smitsri01,Rik Smits,1989,2000,C,7-4,223.52,250.0,"August 23, 1966",Marist College,N,/players/s/smitsri01.html
smrekmi01,Mike Smrek,1986,1992,C,7-0,213.36,250.0,"August 31, 1962",Canisius,N,/players/s/smrekmi01.html
smythjo01,Joe Smyth,1954,1954,F,6-3,190.5,215.0,"May 22, 1929",Niagara University,N,/players/s/smythjo01.html
snellto01,Tony Snell,2014,2020,G-F,6-6,198.12,213.0,"November 10, 1991",New Mexico,N,/players/s/snellto01.html
snower01,Eric Snow,1996,2008,G,6-3,190.5,190.0,"April 24, 1973",Michigan State,N,/players/s/snower01.html
snydedi01,Dick Snyder,1967,1979,G-F,6-5,195.58,207.0,"February 1, 1944",Davidson,N,/players/s/snydedi01.html
snydeki01,Kirk Snyder,2005,2008,G,6-6,198.12,225.0,"June 5, 1983",Nevada,N,/players/s/snydeki01.html
sobekch01,Chips Sobek,1950,1950,G-F,6-0,182.88,180.0,"February 10, 1920",Notre Dame,N,/players/s/sobekch01.html
soberri01,Ricky Sobers,1976,1986,G,6-3,190.5,198.0,"January 15, 1953",UNLV,N,/players/s/soberri01.html
sobiero01,Ron Sobie,1957,1960,G,6-3,190.5,185.0,"September 21, 1934",DePaul,N,/players/s/sobiero01.html
sojoumi01,Mike Sojourner,1975,1977,C-F,6-9,205.74,225.0,"October 16, 1953",Utah,N,/players/s/sojoumi01.html
sojouwi01,Willie Sojourner,1972,1975,C-F,6-8,203.2,225.0,"September 10, 1948",Weber State,N,/players/s/sojouwi01.html
solomwi01,Will Solomon,2002,2009,G,6-1,185.42,185.0,"July 20, 1978",Clemson,N,/players/s/solomwi01.html
somerwi01,Willie Somerset,1966,1969,G,5-8,172.72,170.0,"March 17, 1942",Duquesne,N,/players/s/somerwi01.html
songada01,Darius Songaila,2004,2011,F,6-9,205.74,248.0,"February 14, 1978",Wake Forest,N,/players/s/songada01.html
sorenda01,Dave Sorenson,1971,1973,F,6-8,203.2,225.0,"July 8, 1948",Ohio State,N,/players/s/sorenda01.html
southja01,James Southerland,2014,2014,F,6-8,203.2,215.0,"April 28, 1990",Syracuse,N,/players/s/southja01.html
sovragi01,Gino Sovran,1947,1947,F-G,6-2,187.96,175.0,"December 17, 1924",Detroit Mercy,N,/players/s/sovragi01.html
sowpa01,Pape Sow,2005,2007,F,6-10,208.28,250.0,"November 22, 1981",Cal State Fullerton,N,/players/s/sowpa01.html
spainke01,Ken Spain,1971,1971,C,6-9,205.74,225.0,"October 6, 1946",Houston,N,/players/s/spainke01.html
spaldra01,Ray Spalding,2019,2019,F,6-10,208.28,215.0,"March 11, 1997",Louisville,N,/players/s/spaldra01.html
spanaji01,Jim Spanarkel,1980,1984,G-F,6-5,195.58,190.0,"June 28, 1957",Duke,N,/players/s/spanaji01.html
spanova01,Vassilis Spanoulis,2007,2007,G,6-4,193.04,195.0,"August 7, 1982",,N,/players/s/spanova01.html
sparkda01,Daniel Sparks,1969,1970,F,6-8,203.2,200.0,"April 17, 1945","Vincennes, Weber State",N,/players/s/sparkda01.html
sparrgu01,Guy Sparrow,1958,1960,F,6-6,198.12,218.0,"November 2, 1932",Detroit Mercy,N,/players/s/sparrgu01.html
sparrro01,Rory Sparrow,1981,1992,G,6-2,187.96,175.0,"June 12, 1958",Villanova,N,/players/s/sparrro01.html
spearod01,Odie Spears,1949,1957,G,6-5,195.58,205.0,"June 17, 1924",Western Kentucky,N,/players/s/spearod01.html
spectar01,Art Spector,1947,1950,F,6-4,193.04,200.0,"October 17, 1920",Villanova,N,/players/s/spectar01.html
speigma01,Marreese Speights,2009,2018,C-F,6-10,208.28,255.0,"August 4, 1987",Florida,N,/players/s/speigma01.html
spellom01,Omari Spellman,2019,2020,F,6-8,203.2,245.0,"July 21, 1997",Villanova,N,/players/s/spellom01.html
spencan01,Andre Spencer,1993,1994,F,6-6,198.12,210.0,"July 20, 1964",Northern Arizona University,N,/players/s/spencan01.html
spencel01,Elmore Spencer,1993,1997,C,7-0,213.36,270.0,"December 6, 1969","Georgia, UNLV",N,/players/s/spencel01.html
spencfe01,Felton Spencer,1991,2002,C,7-0,213.36,265.0,"January 15, 1968",Louisville,N,/players/s/spencfe01.html
spicelo01,Lou Spicer,1947,1947,F,6-2,187.96,195.0,"November 12, 1922",Syracuse,N,/players/s/spicelo01.html
spitzcr01,Craig Spitzer,1968,1968,C,7-0,213.36,225.0,"December 18, 1945",Tulane,N,/players/s/spitzcr01.html
splitti01,Tiago Splitter,2011,2017,F-C,6-11,210.82,245.0,"January 1, 1985",,N,/players/s/splitti01.html
spoelar01,Art Spoelstra,1955,1958,C,6-9,205.74,220.0,"September 11, 1932",Western Kentucky,N,/players/s/spoelar01.html
spragbr01,Bruce Spraggins,1968,1968,F,6-5,195.58,188.0,,Virginia Union University,N,/players/s/spragbr01.html
sprewla01,Latrell Sprewell,1993,2005,G,6-5,195.58,190.0,"September 8, 1970",Alabama,N,/players/s/sprewla01.html
sprigla01,Larry Spriggs,1982,1986,F,6-7,200.66,230.0,"September 8, 1959",Howard University,N,/players/s/sprigla01.html
sprinji01,Jim Springer,1949,1949,C,6-9,205.74,235.0,"June 17, 1926",,N,/players/s/sprinji01.html
spruiji01,Jim Spruill,1949,1949,G,6-2,187.96,225.0,"February 26, 1923",Rice University,N,/players/s/spruiji01.html
stackry01,Ryan Stack,1999,2000,F,6-11,210.82,215.0,"July 24, 1975",South Carolina,N,/players/s/stackry01.html
stackje01,Jerry Stackhouse,1996,2013,G-F,6-6,198.12,218.0,"November 5, 1974",UNC,N,/players/s/stackje01.html
stacoke01,Kevin Stacom,1975,1982,G,6-3,190.5,185.0,"September 4, 1951","Holy Cross, Providence",N,/players/s/stacoke01.html
stagger01,Erv Staggs,1970,1970,F-G,6-6,198.12,195.0,"September 1, 1948","North Carolina A&T, Cheyney (PA)",N,/players/s/stagger01.html
stallbu01,Bud Stallworth,1973,1977,F-G,6-5,195.58,190.0,"January 18, 1950",Kansas,N,/players/s/stallbu01.html
stallda01,Dave Stallworth,1966,1975,F-C,6-7,200.66,200.0,"December 20, 1941",Wichita State,N,/players/s/stallda01.html
stanced01,Ed Stanczak,1950,1951,F,6-1,185.42,185.0,"August 15, 1921",,N,/players/s/stanced01.html
stanste01,Terence Stansbury,1985,1987,G,6-5,195.58,170.0,"February 27, 1961",Temple,N,/players/s/stanste01.html
starkjo01,John Starks,1989,2002,G,6-3,190.5,180.0,"August 10, 1965",Oklahoma State,N,/players/s/starkjo01.html
starrke01,Keith Starr,1977,1977,G-F,6-6,198.12,190.0,"March 14, 1954",Pitt,N,/players/s/starrke01.html
stausni01,Nik Stauskas,2015,2019,G,6-6,198.12,205.0,"October 7, 1993",Michigan,N,/players/s/stausni01.html
stavela01,Larry Staverman,1959,1964,F,6-7,200.66,205.0,"October 11, 1936",Thomas More College,N,/players/s/stavela01.html
steella01,Larry Steele,1972,1980,G-F,6-5,195.58,180.0,"May 5, 1949",Kentucky,N,/players/s/steella01.html
steigma01,Matt Steigenga,1997,1997,F,6-7,200.66,225.0,"March 27, 1970",Michigan State,N,/players/s/steigma01.html
stepavl01,Vladimir Stepania,1999,2004,C,7-0,213.36,236.0,"May 8, 1976",,N,/players/s/stepavl01.html
stephdj01,D.J. Stephens,2014,2019,G-F,6-5,195.58,188.0,"December 19, 1990",Memphis,N,/players/s/stephdj01.html
stephev01,Everette Stephens,1989,1991,G,6-2,187.96,175.0,"October 21, 1966",Purdue,N,/players/s/stephev01.html
stephja01,Jack Stephens,1956,1956,G-F,6-3,190.5,185.0,"May 18, 1933",Notre Dame,N,/players/s/stephja01.html
stephjo01,Joe Stephens,1997,2000,F,6-7,200.66,210.0,"January 28, 1973","Colorado, Little Rock",N,/players/s/stephjo01.html
stephla01,Lance Stephenson,2011,2019,G-F,6-6,198.12,230.0,"September 5, 1990",Cincinnati,N,/players/s/stephla01.html
stephal01,Alex Stepheson,2016,2016,F,6-10,208.28,270.0,"August 7, 1987","UNC, USC",N,/players/s/stephal01.html
steppbr01,Brook Steppe,1983,1989,G-F,6-5,195.58,195.0,"November 7, 1959",Georgia Tech,N,/players/s/steppbr01.html
steveba01,Barry Stevens,1993,1993,G-F,6-5,195.58,195.0,"January 17, 1963",Iowa State,N,/players/s/steveba01.html
stevewa01,Wayne Stevens,1960,1960,F,6-3,190.5,185.0,"June 19, 1936",Cincinnati,N,/players/s/stevewa01.html
stevede01,DeShawn Stevenson,2001,2013,G,6-5,195.58,210.0,"April 3, 1981",,N,/players/s/stevede01.html
stewade01,Dennis Stewart,1971,1971,F,6-6,198.12,220.0,"April 11, 1947",Michigan,N,/players/s/stewade01.html
stewake01,Kebu Stewart,1998,1998,F,6-8,203.2,239.0,"December 19, 1973","UNLV, Cal State-Bakersfield",N,/players/s/stewake01.html
stewala01,Larry Stewart,1992,1997,F,6-8,203.2,220.0,"September 21, 1968",Coppin State University,N,/players/s/stewala01.html
stewami01,Michael Stewart,1998,2005,C,6-10,208.28,230.0,"April 25, 1975",California,N,/players/s/stewami01.html
stewano01,Norm Stewart,1957,1957,F,6-5,195.58,205.0,"January 20, 1935",Missouri,N,/players/s/stewano01.html
stiemgr01,Greg Stiemsma,2012,2015,C,6-11,210.82,260.0,"September 26, 1985",Wisconsin,N,/players/s/stiemgr01.html
stipast01,Steve Stipanovich,1984,1988,C,6-11,210.82,245.0,"November 17, 1960",Missouri,N,/players/s/stipast01.html
stithbr01,Bryant Stith,1993,2002,G,6-5,195.58,208.0,"December 10, 1970",Virginia,N,/players/s/stithbr01.html
stithsa01,Sam Stith,1962,1962,G,6-2,187.96,185.0,"July 22, 1937",St. Bonaventure,N,/players/s/stithsa01.html
stithto01,Tom Stith,1963,1963,F,6-5,195.58,210.0,"January 21, 1939",St. Bonaventure,N,/players/s/stithto01.html
stivral01,Alex Stivrins,1986,1993,F,6-8,203.2,220.0,"November 29, 1962","Creighton, Colorado",N,/players/s/stivral01.html
stockda01,David Stockton,2015,2018,G,5-11,180.34,165.0,"June 24, 1991",Gonzaga,N,/players/s/stockda01.html
stockjo01,John Stockton*,1985,2003,G,6-1,185.42,170.0,"March 26, 1962",Gonzaga,Y,/players/s/stockjo01.html
stojape01,Peja Stojaković,1999,2011,F,6-10,208.28,229.0,"June 9, 1977",,N,/players/s/stojape01.html
stokeed01,Ed Stokes,1998,1998,C,7-0,213.36,264.0,"September 3, 1971",Arizona,N,/players/s/stokeed01.html
stokegr01,Greg Stokes,1986,1990,F-C,6-10,208.28,220.0,"August 5, 1963",Iowa,N,/players/s/stokegr01.html
stokeja01,Jarnell Stokes,2015,2017,F-C,6-9,205.74,263.0,"January 7, 1994",Tennessee,N,/players/s/stokeja01.html
stokema01,Maurice Stokes*,1956,1958,F-C,6-7,200.66,232.0,"June 17, 1933",Saint Francis University,Y,/players/s/stokema01.html
stolkar01,Art Stolkey,1947,1947,G,6-1,185.42,180.0,"October 23, 1920",Detroit Mercy,N,/players/s/stolkar01.html
stollra01,Randy Stoll,1968,1968,C,6-7,200.66,235.0,,Washington State,N,/players/s/stollra01.html
stonedi01,Diamond Stone,2017,2017,C,6-11,210.82,255.0,"February 10, 1997",Maryland,N,/players/s/stonedi01.html
stonege01,George Stone,1969,1972,F,6-7,200.66,195.0,"February 9, 1946",Marshall,N,/players/s/stonege01.html
stoneju01,Julyan Stone,2012,2018,G,6-6,198.12,200.0,"December 7, 1988",Texas-El Paso,N,/players/s/stoneju01.html
storeaw01,Awvee Storey,2005,2008,G-F,6-6,198.12,222.0,"April 18, 1977","Illinois, Arizona State",N,/players/s/storeaw01.html
stoudda01,Damon Stoudamire,1996,2008,G,5-10,177.8,171.0,"September 3, 1973",Arizona,N,/players/s/stoudda01.html
stoudsa01,Salim Stoudamire,2006,2008,G,6-1,185.42,179.0,"October 11, 1982",Arizona,N,/players/s/stoudsa01.html
stoudam01,Amar'e Stoudemire,2003,2016,F-C,6-10,208.28,245.0,"November 16, 1982",,N,/players/s/stoudam01.html
stovapa01,Paul Stovall,1973,1974,F,6-4,193.04,215.0,"August 16, 1948",Arizona State,N,/players/s/stovapa01.html
strawdj01,D.J. Strawberry,2008,2008,G,6-5,195.58,201.0,"June 15, 1985",Maryland,N,/players/s/strawdj01.html
strawjo01,Joe Strawder,1966,1968,C,6-10,208.28,235.0,"September 21, 1940",Bradley,N,/players/s/strawjo01.html
stricbi01,Bill Stricker,1971,1971,F,6-9,205.74,210.0,"January 22, 1948",University of the Pacific,N,/players/s/stricbi01.html
stricer01,Erick Strickland,1997,2005,G,6-3,190.5,210.0,"November 25, 1973",Nebraska,N,/players/s/stricer01.html
stricma01,Mark Strickland,1995,2003,F,6-9,205.74,210.0,"July 14, 1970",Temple,N,/players/s/stricma01.html
stricro02,Rod Strickland,1989,2005,G,6-3,190.5,175.0,"July 11, 1966",DePaul,N,/players/s/stricro02.html
stricro01,Roger Strickland,1964,1964,F,6-5,195.58,200.0,"September 4, 1940",Jacksonville University,N,/players/s/stricro01.html
stroejo01,John Stroeder,1988,1989,F,6-10,208.28,260.0,"July 24, 1958",Montana,N,/players/s/stroejo01.html
stronde01,Derek Strong,1992,2001,F,6-8,203.2,220.0,"February 9, 1968",Xavier,N,/players/s/stronde01.html
strotla01,Lamont Strothers,1992,1993,G,6-4,193.04,190.0,"May 10, 1968",Christopher Newport University,N,/players/s/strotla01.html
stroujo01,John Stroud,1981,1981,F,6-7,200.66,215.0,"October 29, 1957",Ole Miss,N,/players/s/stroujo01.html
stroure01,Red Stroud,1968,1968,G,6-0,182.88,160.0,"May 2, 1941",Mississippi State,N,/players/s/stroure01.html
strusma01,Max Strus,2020,2020,G,6-6,198.12,215.0,"March 28, 1996","Lewis (IL), DePaul",N,/players/s/strusma01.html
stuckro01,Rodney Stuckey,2008,2017,G,6-5,195.58,210.0,"April 21, 1986",Eastern Washington,N,/players/s/stuckro01.html
stumpge01,Gene Stump,1948,1950,F-G,6-2,187.96,185.0,"November 13, 1923",DePaul,N,/players/s/stumpge01.html
stutzst01,Stan Stutz,1947,1949,G-F,5-10,177.8,170.0,"April 14, 1920",Rhode Island,N,/players/s/stutzst01.html
suitega01,Gary Suiter,1971,1971,C-F,6-9,205.74,225.0,"January 18, 1945",Midwestern State University,N,/players/s/suitega01.html
sullija01,Jared Sullinger,2013,2017,F,6-9,205.74,260.0,"March 4, 1992",Ohio State,N,/players/s/sullija01.html
summeda01,DaJuan Summers,2010,2013,F,6-8,203.2,230.0,"January 24, 1988",Georgetown,N,/players/s/summeda01.html
sumneed01,Edmond Sumner,2018,2020,G,6-4,193.04,196.0,"December 31, 1995",Xavier,N,/players/s/sumneed01.html
sumptba01,Barry Sumpter,1989,1989,F-C,6-11,210.82,215.0,"November 11, 1965","Louisville, Austin Peay State University",N,/players/s/sumptba01.html
sundedo01,Don Sunderlage,1954,1955,G,6-1,185.42,180.0,"December 20, 1929",Illinois,N,/players/s/sundedo01.html
sundobr01,Bruno Šundov,1999,2005,C,7-2,218.44,220.0,"February 10, 1980",,N,/players/s/sundobr01.html
sundvjo01,Jon Sundvold,1984,1992,G,6-2,187.96,170.0,"July 2, 1961",Missouri,N,/players/s/sundvjo01.html
surabo01,Bob Sura,1996,2005,G,6-5,195.58,200.0,"March 25, 1973",Florida State,N,/players/s/surabo01.html
surhodi01,Dick Surhoff,1953,1954,F,6-4,193.04,210.0,"November 16, 1929",Long Island University,N,/players/s/surhodi01.html
sutorge01,George Sutor,1968,1970,C,6-8,203.2,235.0,"September 14, 1943",La Salle,N,/players/s/sutorge01.html
suttlda01,Dane Suttle,1984,1985,G,6-3,190.5,190.0,"August 9, 1961",Pepperdine,N,/players/s/suttlda01.html
suttogr01,Greg Sutton,1992,1996,G,6-2,187.96,170.0,"December 3, 1967",Oral Roberts,N,/players/s/suttogr01.html
swageke01,Keith Swagerty,1969,1970,F,6-7,200.66,235.0,"October 30, 1945",University of the Pacific,N,/players/s/swageke01.html
swainbe01,Bennie Swain,1959,1959,F,6-8,203.2,220.0,"December 16, 1933",Texas Southern,N,/players/s/swainbe01.html
swanica01,Caleb Swanigan,2018,2020,F,6-9,205.74,260.0,"April 18, 1997",Purdue,N,/players/s/swanica01.html
swansno01,Norm Swanson,1954,1954,F,6-6,198.12,210.0,"October 4, 1930",Detroit Mercy,N,/players/s/swansno01.html
swartda01,Dan Swartz,1963,1963,F,6-4,193.04,215.0,"December 23, 1934",Morehead State University,N,/players/s/swartda01.html
sweetmi01,Mike Sweetney,2004,2007,F,6-8,203.2,275.0,"October 25, 1982",Georgetown,N,/players/s/sweetmi01.html
swiftro01,Robert Swift,2005,2009,C,7-0,213.36,245.0,"December 3, 1985",,N,/players/s/swiftro01.html
swiftsk01,Skeeter Swift,1970,1974,G,6-3,190.5,204.0,"June 19, 1946",East Tennessee State University,N,/players/s/swiftsk01.html
swiftst01,Stromile Swift,2001,2009,F,6-9,205.74,225.0,"November 21, 1979",LSU,N,/players/s/swiftst01.html
swinsaa01,Aaron Swinson,1995,1995,F,6-5,195.58,230.0,"January 9, 1971",Auburn,N,/players/s/swinsaa01.html
sypa01,Pape Sy,2011,2011,F,6-7,200.66,225.0,"April 5, 1988",,N,/players/s/sypa01.html
sydnobu01,Buck Sydnor,1947,1947,G,5-10,177.8,175.0,"September 19, 1921",Western Kentucky,N,/players/s/sydnobu01.html
sykesla01,Larry Sykes,1996,1996,F,6-9,205.74,255.0,"April 11, 1973",Xavier,N,/players/s/sykesla01.html
szabobr01,Brett Szabo,1997,1997,C,6-11,210.82,230.0,"February 1, 1968",Augustana College (SD),N,/players/s/szabobr01.html
szczewa02,Wally Szczerbiak,2000,2009,F,6-7,200.66,244.0,"March 5, 1977",Miami University,N,/players/s/szczewa02.html
szczewa01,Walt Szczerbiak,1972,1972,F,6-6,198.12,210.0,"August 21, 1949",George Washington,N,/players/s/szczewa01.html
tabakza01,Žan Tabak,1995,2001,C,7-0,213.36,245.0,"June 15, 1970",,N,/players/t/tabakza01.html
tabusyu01,Yuta Tabuse,2005,2005,G,5-9,175.26,165.0,"October 5, 1980",Brigham Young University Hawaii,N,/players/t/tabusyu01.html
taftch01,Chris Taft,2006,2006,F,6-10,208.28,260.0,"March 10, 1985",Pitt,N,/players/t/taftch01.html
tanensi01,Sid Tanenbaum,1948,1949,G,6-0,182.88,160.0,"October 8, 1925",NYU,N,/players/t/tanensi01.html
tarladr01,Dragan Tarlać,2001,2001,C,6-10,208.28,260.0,"May 9, 1973",,N,/players/t/tarladr01.html
tarplro01,Roy Tarpley,1987,1995,C-F,6-11,210.82,230.0,"November 28, 1964",Michigan,N,/players/t/tarplro01.html
tartle01,Levern Tart,1968,1971,G-F,6-2,187.96,195.0,"June 1, 1942",Bradley,N,/players/t/tartle01.html
tatumea01,Earl Tatum,1977,1980,G-F,6-5,195.58,185.0,"July 26, 1953",Marquette,N,/players/t/tatumea01.html
tatumja01,Jayson Tatum,2018,2020,F,6-8,203.2,210.0,"March 3, 1998",Duke,N,/players/t/tatumja01.html
tavarwa01,Edy Tavares,2016,2017,C,7-3,220.98,260.0,"March 22, 1992",,N,/players/t/tavarwa01.html
tayloan01,Anthony Taylor,1989,1989,G,6-4,193.04,175.0,"November 30, 1965",Oregon,N,/players/t/tayloan01.html
taylobr01,Brian Taylor,1973,1982,G,6-2,187.96,185.0,"June 9, 1951",Princeton,N,/players/t/taylobr01.html
taylodo01,Donell Taylor,2006,2007,G,6-6,198.12,180.0,"July 26, 1982","Okaloosa-Walton Community College, UAB",N,/players/t/taylodo01.html
taylofa01,Fatty Taylor,1970,1977,G,6-0,182.88,175.0,"March 13, 1946",La Salle,N,/players/t/taylofa01.html
taylofr01,Fred Taylor,1971,1972,G-F,6-5,195.58,180.0,"February 5, 1948",University of Texas-Pan American,N,/players/t/taylofr01.html
taylois01,Isaiah Taylor,2017,2018,G,6-3,190.5,170.0,"July 11, 1994",Texas,N,/players/t/taylois01.html
tayloja01,Jay Taylor,1990,1990,G,6-3,190.5,190.0,"October 3, 1967",Eastern Illinois University,N,/players/t/tayloja01.html
tayloje01,Jeff Taylor,1983,1987,G,6-4,193.04,175.0,"January 1, 1960",Texas Tech,N,/players/t/tayloje01.html
tayloje03,Jeffery Taylor,2013,2015,F,6-7,200.66,225.0,"May 23, 1989",Vanderbilt,N,/players/t/tayloje03.html
tayloje02,Jermaine Taylor,2010,2011,G,6-4,193.04,210.0,"December 8, 1986",Central Florida,N,/players/t/tayloje02.html
taylojo01,Johnny Taylor,1998,2000,F,6-9,205.74,220.0,"June 4, 1974","Indian Hills Community College, Chattanooga",N,/players/t/taylojo01.html
taylole01,Leonard Taylor,1990,1990,F,6-8,203.2,220.0,"May 2, 1966",California,N,/players/t/taylole01.html
tayloma01,Maurice Taylor,1998,2007,F,6-9,205.74,260.0,"October 30, 1976",Michigan,N,/players/t/tayloma01.html
taylomi01,Mike Taylor,2009,2009,G,6-2,187.96,165.0,"January 21, 1986",Iowa State,N,/players/t/taylomi01.html
taylool01,Oliver Taylor,1971,1974,G-F,6-2,187.96,194.0,"March 7, 1947",Houston,N,/players/t/taylool01.html
tayloro01,Ronald Taylor,1970,1972,C,7-1,215.9,265.0,"November 21, 1947",USC,N,/players/t/tayloro01.html
tayloty01,Tyshawn Taylor,2013,2014,G,6-3,190.5,185.0,"April 12, 1990",Kansas,N,/players/t/tayloty01.html
taylovi01,Vince Taylor,1983,1983,G-F,6-5,195.58,180.0,"September 11, 1960",Duke,N,/players/t/taylovi01.html
teaglte01,Terry Teagle,1983,1993,F-G,6-5,195.58,195.0,"April 10, 1960",Baylor,N,/players/t/teaglte01.html
teaguje01,Jeff Teague,2010,2020,G,6-3,190.5,195.0,"June 10, 1988",Wake Forest,N,/players/t/teaguje01.html
teaguma01,Marquis Teague,2013,2018,G,6-2,187.96,189.0,"February 28, 1993",Kentucky,N,/players/t/teaguma01.html
teletmi01,Mirza Teletović,2013,2018,F,6-9,205.74,242.0,"September 18, 1985",,N,/players/t/teletmi01.html
telfase01,Sebastian Telfair,2005,2015,G,6-0,182.88,165.0,"June 9, 1985",,N,/players/t/telfase01.html
templco01,Collis Temple,1975,1975,F,6-8,203.2,220.0,"November 8, 1952",LSU,N,/players/t/templco01.html
templga01,Garrett Temple,2010,2020,G,6-5,195.58,195.0,"May 8, 1986",LSU,N,/players/t/templga01.html
teodomi01,Miloš Teodosić,2018,2019,G,6-5,195.58,196.0,"March 19, 1987",,N,/players/t/teodomi01.html
terreir01,Ira Terrell,1977,1979,F-C,6-8,203.2,200.0,"June 19, 1954",SMU,N,/players/t/terreir01.html
terreja01,Jared Terrell,2019,2019,G,6-3,190.5,227.0,"February 10, 1995",Rhode Island,N,/players/t/terreja01.html
terryca01,Carlos Terry,1981,1983,G-F,6-5,195.58,210.0,"June 22, 1956",Winston-Salem State,N,/players/t/terryca01.html
terrych01,Chuck Terry,1973,1977,F,6-6,198.12,215.0,"September 27, 1950",Cal State Long Beach,N,/players/t/terrych01.html
terrycl01,Claude Terry,1973,1978,G-F,6-4,193.04,195.0,"January 12, 1950",Stanford,N,/players/t/terrycl01.html
terryem01,Emanuel Terry,2019,2019,F,6-9,205.74,220.0,"August 21, 1996",Lincoln Memorial,N,/players/t/terryem01.html
terryja01,Jason Terry,2000,2018,G,6-2,187.96,185.0,"September 15, 1977",Arizona,N,/players/t/terryja01.html
thabeha01,Hasheem Thabeet,2010,2014,C,7-3,220.98,263.0,"February 16, 1987",UConn,N,/players/t/thabeha01.html
thackto01,Tom Thacker,1964,1971,G-F,6-2,187.96,170.0,"November 2, 1939",Cincinnati,N,/players/t/thackto01.html
thearfl01,Floyd Theard,1970,1970,G,6-1,185.42,170.0,"September 5, 1944",Kentucky State University,N,/players/t/thearfl01.html
theisda01,Daniel Theis,2018,2020,C,6-8,203.2,245.0,"April 4, 1992",,N,/players/t/theisda01.html
theusre01,Reggie Theus,1979,1991,G,6-7,200.66,190.0,"October 13, 1957",UNLV,N,/players/t/theusre01.html
thibepe01,Peter Thibeaux,1985,1986,F,6-7,200.66,210.0,"October 3, 1961",Saint Mary's,N,/players/t/thibepe01.html
thiebbi01,Bill Thieben,1957,1958,F-C,6-7,200.66,215.0,"March 28, 1935",Hofstra,N,/players/t/thiebbi01.html
